"tweet_id","sentiment","author","content"
1957403098,"hate","LucaBon","How freaking cold is it out in Sydney tonight..."
1957403389,"sadness","smashattack","its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings"
1957403428,"sadness","randolphmanoe","20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*"
1957403480,"worry","CatherineSam","Trying to get to sleep but my migraine is getting in the way"
1957403707,"neutral","gelodgreat","@itsJorx what do you mean jorx?"
1957403743,"worry","TomnomsPrincess","Off to get ready for toms..  gotta go make sure he's not done anything stupid  ill tweet later."
1957403754,"hate","tamodom","woke up from bad dream.  grrrr"
1957403773,"neutral","paloozais","@madpierrot maybe it'll listen to you  dude it's like three in the morning. what time is it over there?"
1957403824,"worry","neptune06","@yukihoang and of course it happens on the day I got a carwash."
1957403939,"fun","insertsmiley","@amyypee LOL i know! i only get to read it sometimes though cos my dad always chucks it out before he gets home"
1957404195,"hate","rjdennis","Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*"
1957404303,"neutral","BlaqueRose","I used to have a remote for my tv."
1957404489,"worry","dj_bubble","anticipating a tough day ahead"
1957404492,"neutral","tishh","@leslieyuko mine too"
1957405143,"neutral","MarianellaCorde","So tired."
1957405491,"worry","xdchel","@sarahlchu  poor you lmao, just stick your head out the window!"
1957406009,"worry","Veronica_F","Grrr... why can't I fall asleep"
1957406370,"worry","leroienjaune","My head hurts"
1957406858,"worry","nzphoenix","I just managed to stab a piece of bhuja (hot, of course) into the roof of my mouth. Blood everywhere - well, at least in my mouth."
1957407020,"worry","yousefcisco","is jealous of his family  their all having an amazing breakfast and all i get is rice crispies"
1957407698,"worry","andreamylla","@siskack what?? can't believe it"
1957407968,"sadness","weelissa","@AyeBloodyRight Taking the souls of your friends and family and watching them die is a nightmare. Trust me"
1957408010,"worry","Lissie89","Ugg. Unpacking sucks"
1957408311,"neutral","onedrgirl","thinks Coast Capital sent her work number to telemarketers"
1957408530,"worry","kaylee1234","@andyclemmensen aww haha, i want one but can't get one coz u dun  have my number"
1957408561,"hate","dancingwithself","I hate it when this computer screws up and decides not to play sound on videos"
1957408740,"neutral","danishinaye","@poohbaby91 hey you WHORE!! that's kinda mean dont yu think?!"
1957409096,"worry","jangoo","REALLY want to go to an old friend's party tonight, but I have fakeflu. That and alcohol probably won't mix well."
1957409145,"love","SusieMariex3","@LishaKatherine i hope your doing great! I, your friends, and california miss you!!!"
1957409511,"neutral","chowmut","http://bit.ly/LaZEL  Wow Christian Lacroix bankrupt.. sad"
1957409566,"neutral","ryantard","Brownie sundaes at Five and Dumpster. Blood Bros on iTunes. Palm Reader was closed  Fun at the 371 anyway."
1957410345,"surprise","kellygirl27","@Emsy Yeah, mine said &quot;That's a nice picture&quot; &amp; gave me the red x!  Hope you get it working soon!"
1957410592,"worry","darwii","@shaundiviney i got a messgae but it didnt work cause i have a text saver not like money credit  im sad now. wat do i do?? xoxo"
1957410705,"neutral","xoxobethy","i have much to learn"
1957410722,"sadness","CarismaLogan","missin my bro.."
1957410954,"empty","Mr_Vose","is tired of being tired"
1957411109,"surprise","RebeccaBillups","... A kidney stone. Really?? Ugh  http://tinyurl.com/qsw9vq"
1957411581,"neutral","sammyx618","@taylorswift13 so my friends are coming to see you on NYC...but im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou&lt;3"
1957411728,"neutral","JaredSaul","@Yaelzraw fell asleep with techno songs on shuffle. Loud.  Its been on for hours. Im too lazy to go turn it off. He has like 800"
1957411775,"sadness","Ciloha","@DarynJones Your youtube account is down."
1957411988,"worry","stikiflem","im back to this z-index problem...again"
1957412151,"happiness","jonathanlumang","@sueveeyall Haha, I wish I could"
1957412230,"neutral","BARACKOKITTY","@J2thaESSICA also just spoke to my &lt;3...              ï¿½tearï¿½"
1957412353,"surprise","Royal_S_Ent","@jlynn242001 ur there when I'm not  lol"
1957412378,"sadness","Run_TMC","still sick  @ Home http://loopt.us/iArPRg.t"
1957412380,"sadness","ilstjohn","not feeling too great today"
1957412478,"worry","missecila","Am in the place called 0UT OF NOW WHERE!! Take me out from here, somebody  http://myloc.me/1XRI"
1957412562,"happiness","JeffRJohnson","Warwick Castle http://snurl.com/izzau Amazing!  Off to Devon for a week...no internet, no updates"
1957412584,"sadness","KellyHillll","i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp; you get emotional"
1957413321,"worry","majqee","I want to ride my bicycle today, but it's too cold and cloudy today"
1957413593,"boredom","lorraincium","Last Chemistry lesson for this school year!  On a brighter note, my birthday will be sandwiched between two days in chemistry lab!"
1957413675,"enthusiasm","Neekatron","@ScottRhodie I wanna be drinking at the pub"
1957413976,"sadness","Fluffy_Cupycake","you ever come across something that reminds you alot of the one person that completely broke your heart? cause i just did"
1957414055,"neutral","flossybunny","Sitting waiting for an exam to start"
1957414375,"neutral","andradeaf","am hungry agaaaaaaiiiin maaaam"
1957414719,"worry","RecordScratch","Up already  Nooooooo!"
1957414727,"empty","mjh81","@LittleLee yup! way to fucking early and I'm already at work"
1957414856,"sadness","GraceEdra","Ria got a a G1 phone and im jealous"
1957415150,"enthusiasm","welshblue78","Up early this morning, first to portmeirion then home"
1957415182,"fun","princess_mara15","@DoeMarley SOMEBODY ACTUALLY TOLD ME THAT!!  LOL"
1957415641,"worry","bunnydozer","Have a golf ball sized swelling on my ankle and it's turned black and blue."
1957415838,"sadness","xdetergentx","my party is wiped out they be all dead and stuff"
1957416220,"worry","kydnice","@LydiaCaesar why have you still not called me back regarding the groundbreaking production i sent you earlier"
1957416738,"sadness","hermorrine","@Branwen6277 I'm better today.  Yesterday was really hard.  It's still just so unbelievable.  I miss him, too... and probably always will."
1957416857,"worry","Linsteyn","I only hve 9followers"
1957417035,"neutral","brianlj","Morning folks! Light tweeting today ('Hurrah!' from the crowd!) 'cos I've a busy Friday. Me inside, sunshine out."
1957417241,"surprise","johannschwella","@AmandaSevasti Ugh, frustrating. I see a few briefs a week with groups in them, mostly from traditional agencies."
1957417853,"neutral","toddvic","Oh dear. Travellers moved onto land very near my house. They always leave a bloody mess and council take a year b 4 they clean it up"
1957419654,"neutral","KittenFlower","I can't have any pets in the appartment I really want, so no rat yet."
1957420156,"neutral","monicachung","going to work soon"
1957420885,"surprise","RussellBfan90","@BrandyWandLover Oh I see who u mean now-tht heltershelter person lol. yer looks scary"
1957421094,"worry","nydia_nicole","I should be sleep. I have to wake up soooo early"
1957421152,"neutral","tanepiper","So hot today.  Why must it be a weekday"
1957421436,"neutral","Diablo5163","IT DIDN'T WORK"
1957421539,"neutral","catiecait","I'm going to see Le Mis tonight. - myonlysanction: ugh, so jealous. aw  im a sucker for musicals, but i... http://tumblr.com/xtl1wb089"
1957421654,"happiness","elisabethklein","good morning people !! in good old germany is it soooo cold"
1957421741,"worry","AyeBloodyRight","@weelissa p.s. Dead like me was awsome. Loved that show  missed the last 2 episodes tho ?"
1957422689,"happiness","caseydunks","@sunnyphoenix there was like no1 there n tha DJ comp was hella wack... no gud DJs  but got in free so its all gud"
1957422877,"worry","TotallyQueer81","@phenryss What's wrong?"
1957422951,"relief","lindseywallace","just fed three very hungry stray kitties three cans or tuna. i hope they stay warm and safe tonight"
1957423525,"worry","fezzer64","t'internet on blackberry fooked so no checking of the tweets and whether phill has taken up my request"
1957424035,"neutral","Berathus","Gotta sleep, and then off to work"
1957424185,"sadness","yungdes","is lonely in need of company"
1957424353,"neutral","munineye","listens to MSI and bakes banana bread. How weird is she? Remarkably not so much anymore."
1957424442,"relief","mariocarreon","is finally gotten online after logging 200km over the last two days on errands as the family driver  http://plurk.com/p/wxz12"
1957424693,"surprise","ElaineGiles","WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ"
1957424709,"surprise","twebbstack","i hate it when a website says the ticket prices are on another website and their not"
1957424853,"surprise","alicee_","alice doesn't know what to wear to the cinema  &lt;3"
1957425216,"worry","helen_lo","Wondering why it's so cold - the skylight is open - I left the gas on this morning"
1957425437,"worry","hemhem666","home form school...its a long weekend  most ppl would be happy but im not...im still mad and sad about him"
1957425787,"worry","benyrun","I can't go to sleep until tech support emails me back"
1957425914,"worry","louiethecat","@Debblues didn't know you folks were there, sorry."
1957426109,"surprise","halina1979","I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!"
1957426142,"worry","scottairth","Youtube's tubes appear to be clogging up somewhat today, connection errors a plenty."
1957426182,"sadness","EAZY_ERON","@dameenrouge I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad."
1957426614,"worry","juliana_g","@aprilholle hmm. grows. in this case i am screwed. i can't even keep the &quot;easy care&quot; love fern alive."
1957426747,"surprise","ilovemytroops","wow i must have been tired. i fell asleep @ exactly the start of the 10pm news &amp; now up as if its 8am."
1957426941,"empty","TrustTommy","@katiemoffat I was never a good stereotypical teen"
1957427070,"sadness","braedon","hates continually getting sick whenever he has exams"
1957427532,"neutral","1gemineye","@whatthelillyyo we just missd each otha again! I was at disney all day YESTERday!"
1957427946,"neutral","babydoll20","i wanna go vivid light walk"
1957428311,"sadness","followbike","I want to ride my bicycle today, but it's too cold and cloudy today  http://snipurl.com/izzsn"
1957428358,"worry","Kelsee89","i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation"
1957429060,"worry","Kaydeescrafts","I went green yesterday and I was out so I missed it  do I get another certificate????"
1957429077,"neutral","killiandarling","is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor"
1957429079,"worry","currymansam","Heading to the hospital to sort out my back, not looking forward to this"
1957429148,"love","MissMasochism","im gonna go to bed alone again.  Sad day for me. but itll get better."
1957429200,"worry","samslam","is ready for a productive friday. one of the last of the year"
1957429364,"neutral","iAMCHuCKDiZZLe","@CHEVerlyHillz im hella pushin for it...how was tha graduation..sorry i couldnt smash thru..."
1957429768,"worry","felixley","is sick &amp; tired of being sick &amp; tired"
1957429845,"neutral","sethiphor","what am i doing? what can i do?"
1957429876,"neutral","Azizah_Crane","wishes that she has a private jet so that she can go see her BFF @ times like this.. ok ok..ot really thinking of carbon footprint here."
1957429927,"neutral","195fifty","That seized bolt, ya it's still stuck! The bushing is actually seized to the bolt, very very lame   Perhaps some heat will work?"
1957430094,"sadness","adelina_s","stupid weather"
1957430312,"worry","jax180","Just found out one of my ankles is swollen...eeks now it hurts"
1957430751,"surprise","Baaheeyaah","OMG My sister got my brother a &quot;Jonas Brother&quot; look-a-like trenchcoat and I'm like JONAS STYLE and they told me to shutup no1 likes them"
1957430884,"empty","jasongaunt","I spent my free time over the last few days converting my server to 64bit, getting VT-x working etc just to get something to run. No Luck"
1957430907,"worry","gaaaaaby","I had the worst dream ever: the Lakers were losing 11 : ZIP  &amp; Courney Cox had a mohawk wtf."
1957430941,"sadness","DJYungFlyFlashy","Why cant a girl just like me for who i am and not whats in my walet?"
1957431361,"worry","zomgshroom","http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught."
1957431489,"worry","OpheliaPunk","@minauderie @oxygen8705 Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!"
1957432228,"enthusiasm","Liz31tt","Getting ready for work and the sun is shining, plus it's the w/e! Bgt tonight..... what am I gonna do after it's finished?!"
1957432819,"worry","Rossco_NZ","@bekimccabe true that! don't know why i bothered this morning cos I just put it up in a pony soon as I got to work anyways"
1957432831,"worry","SexyKellyC","@songbookbaby lol. u got AC right? u know it's getting chill here again...  n its gona rain tmr"
1957433026,"worry","chefcutie","not looking forward to dress shopping tomorrow. so afraid there's no way i'll be able to get what i want"
1957433155,"relief","BlackChoc25","Cape Town was spitting all morning - now that im behind this desk; the sun comes out...perfect timing"
1957433634,"worry","SunshineeKiid","@Amara_angel I cant i dont have mms  but i will waer it nexxt time i see you"
1957433660,"neutral","sanasaleem","@ammaryasir link  I need go on my laptop then sigh."
1957434111,"sadness","NGowers","Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver."
1957434460,"relief","viancajunise","Ahh feels good to have played guitar hero after months! I suck at it now but  haha"
1957434478,"worry","dinesh_tnpl","just got on twitter. no friends to add!  none of my friends are in twitter"
1957434742,"sadness","raveninorbit","@overshootTV Thx! Old computer here, too slow for both Kubuntu and Blender really."
1957434779,"worry","its_sb","@xcharlotteyx Awww it's still not the same  I'm going to have a look though."
1957434786,"worry","goodwill","vmware fusion seems getting slower and slower"
1957434995,"neutral","MissxMarisa","@tsarnick This year"
1957435007,"hate","ClarineV","Waiting for my driver! Hate to wait!!!!!"
1957435158,"sadness","Travvee","Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps!"
1957435228,"worry","priyanka_dhiman","Gudafternoon twitter followers.. Hey m giving u chance now to help me get a gud placement.. m still maintaining a jobless profile... ;("
1957435496,"sadness","sidneykidney","@Velf79 Missed you last night hon"
1957436057,"worry","heydavej","@colocelt My man, its like 3:30 in NJ. I have classes to worry about again"
1957436063,"neutral","ZorkFox","You know... time was, you could look at a Web page's source code and figure out how it worked. Now it takes a lot more effort."
1957436693,"happiness","melansonnnn","wishes she would call him ...   *hc*"
1957437702,"neutral","whitney_lynn23","is laying in bed, wishing i could meet Kellan Lutz.... haha im a nerd...dream on"
1957439470,"love","Lizziedeh","@soscandalous love you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong)"
1957439635,"sadness","brettntucker","@ab_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?"
1957439681,"surprise","Sprungchic","I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious"
1957440033,"worry","iSibisy","I caaaaan't sleep.....it's 3.30am! wahhhh... i wanna cry"
1957440078,"sadness","She_shines92","And apparently I misplaced my iPod, the 30 gb"
1957440197,"enthusiasm","FoOie","@gnoserif FANTASTIC IDEA.. you the man! but I'll end up all lonely when the tourist goes home"
1957440258,"sadness","danzr23","very disappointed in him    gonna have to sleep it off...."
1957440766,"worry","Bluurox","Is also having a lonely night.... Wishing she could go to Audun's so that she doesn't have that bad dream again..."
1957441479,"hate","madrizen","A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux"
1957441745,"neutral","madartista","@mikdev  i leave the 27th, back the 5th or 6th."
1957442173,"hate","ihatecrayons","@she_shines92 aww that sucks"
1957442526,"sadness","johnnydonovan","4am foodshopping cause I was sick all day and was in hospitals  being alone blows"
1957442679,"worry","j_irwin","wondering where all the money i earnt this financial year has gone... i can account for like 3 grand but wheres the rest"
1957442918,"neutral","OnyaRain","you forgot your fans too!  haha"
1957443166,"surprise","jamvmusic","http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv"
1957444251,"sadness","annzoo","@heavenlykevinly You go to sleeeeeeepz"
1957444306,"worry","mayj","@arielleGore I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends..."
1957444525,"worry","mikmk","I just lost a fight against @hangy on Tweefight. I lost  Please revenge me! Try now http://tweefight.com/?opp=hangy"
1957444593,"sadness","PrincessEleasha","is seriously heartbroken!!!"
1957444758,"hate","rarrkun","@dragonflyeyes nick's voice still makes me wanna kill things"
1957444831,"worry","JamilaL","@tonibraxton Will you ever come to SF Bay Area to preform, i feel left out"
1957445001,"worry","michelleangot","oh! i think i didnt do well on my photo editing for Db!  sorry :|"
1957445052,"worry","Ruthiexo09","Aww sad @Ruthiexo09 now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh"
1957445117,"worry","emliqua","start work 2 moro at 6:30.  not looking forward to it"
1957445252,"sadness","nwoidaho","@NellaGrl ...being lonely all the time."
1957445404,"love","alamby","@thoughtmecca still on track to move back, albeit in 2-3 years.  However, my buddy Jen is now moving with me, so we're on a FAST track!"
1957445511,"neutral","craigyd","O and i have to wear a damn jacket today cos i didnt notice a mark on my shirt..."
1957445561,"worry","nickcreevy","God the weather in London is ammmmazing! Yet I'm on a train half the day"
1957445896,"love","Joseph1391","Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I love it"
1957445955,"neutral","TheEmmaHamilton","@amazondotjon Can you ask Ryan why he stopped following me on Twitter"
1957445998,"surprise","burlybugger","So it's Friday... I have to keep reminding myself since every day seems the same"
1957446240,"worry","clarexsaula","Going to see Angels and Demons tonight. It better not scare me!!"
1957446534,"neutral","jeoestreich","should be going to bed but cannot sleep right now."
1957446539,"worry","DarthGraham","Having horrible nightmares not gonna go back to sleep"
1957446936,"sadness","surkova","@drinkins I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me"
1957447080,"surprise","Sweet_salt","i want to go to singapore but my mother seems not"
1957447147,"worry","andrea_0125","is trying so hard to not worry and be at peace despite her circumstances, but wonders why some christians are the ones making it so hard."
1957447320,"worry","reverberating","i wish i had more chicken wings"
1957447369,"happiness","DimitriMOMB","My life what a beautiful morning, i can think if no better way to ruin it than by being at work"
1957447702,"worry","AmeliaBT","Selling 10jaffa race tickets. My friends are so heartless they wont even buy one"
1957448065,"worry","johnnydonovan","I feel like I'm on alott of drugs"
1957448182,"worry","metalmentality","asks can someone pass me some load. :| Kahit 2 pesos lang.  http://plurk.com/p/wxzyr"
1957448906,"worry","fluvk09","ahhh fusterated"
1957448941,"anger","Crystal_Lyn","@bcollinstattoo yes, boo for soar throats and earaches!"
1957448963,"worry","heavenlykevinly","I think I should hire one of those tranlsators.. because no one ever understands me...."
1957449038,"empty","Punkmunkyuk","http://twitpic.com/665w2 - see miles away"
1957449087,"neutral","jessicabcd","is desperate to go to the venice beinnale"
1957449193,"neutral","BrittNelson","Sleep. Work tomorrow."
1957449197,"sadness","Keiralou","ouch  epic bruise between my toes and a lump just under my ankle  bad times"
1957450153,"neutral","vniarbcca","got GREATscores. i'm off a while for exam yeaps."
1957450274,"sadness","akulbanskiy","Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong"
1957451066,"worry","LewisBeechey","@MrDix ugly. What programmes do you have open?"
1957451307,"surprise","mimidang","Owww I'm aching alll over!!"
1957451499,"worry","dyde121","massive headache. argh"
1957451625,"worry","hilarity","It's so hard to settle on a name"
1957451999,"surprise","richsarge","yay it's friday... hold on I have to work tomorrow"
1957452090,"relief","JayashreeR","Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?"
1957452386,"sadness","docbaty","Heading home. Could really have done without banging my head on the way into the bus"
1957452600,"worry","ktjbpa2006","@AlexAllTimeLow awww that is very sad.  I sawwy"
1957452660,"sadness","joshuamange","also i hit my chin on something when i fell down and it hurts  ugh... work is gonna suck"
1957452685,"worry","taralovesmochi","feels sorry every time I'm printing out, I use like 200 new papers"
1957452732,"sadness","nicolepenney","Doing uni work all weekend. Fun times"
1957452923,"sadness","YellowLlama","@_enzo blech... thats a fail when you're receiving dollars. I quoted a job in USD last month. i'm getting paid now = major losses"
1957453581,"sadness","CLIENTAV","@aliwise TMZ HARVEY LEVIN, OR TYPE....TMZ IN ...FIND PEOPLE   ~~~~"
1957453609,"sadness","Lrod23","First time I'm going home early  sucks to b single no one to call"
1957453857,"happiness","kaitXOhop","wish my nicky were home too"
1957454104,"hate","Trekstar_32","@chuybe again your fault  i didnt make u leave"
1957454181,"surprise","alliepawell","umm...why will it not let me change my background?! im twitter-challenged."
1957454380,"love","Paoloandrei","i really want to marry leighton meester. damn, can`t take my eyes of her."
1957454639,"worry","beingmyself","@mosapp just say no reeesee cup"
1957455270,"worry","EmmaaCluniee","Ill in bed my stomach is killing me"
1957455328,"happiness","Broooooke_","hmm..Osaka. Last show today.Very sad  . i can decode ur msg ;) haha cant wait till u get 2 Sydney ;D i missed out on tickets tho :o xx"
1957455502,"sadness","Ambo_Nads","@veronicasmusic When are you guys coming back to do a tour in Oz? I missed you when you were here earlier this year   Made me sad"
1957456086,"worry","taraw07","@menace718bk Bummer I know   LOL  I actually do more partying when i am in school then out of school..I think it somehow helps me..hahaha!"
1957456442,"worry","bunny_red","Housemate saw Angel &amp; Demons last night, but left me at home. Was looking forward to seeing that  Wanted 2 reminise http://bit.ly/qFsAg"
1957456771,"neutral","lukesolomon","@blucu so u aren't going to be in Chicago"
1957457074,"worry","khalol","And it's starting to get cold"
1957457324,"worry","jacdo","@mikusi gawd. People still remember the preggers comment. Hate you!"
1957457583,"neutral","CrazyA64","I think I've finally reached the point in my life where I need a nasal hair trimmer"
1957457689,"sadness","tequilasunrise","hmm. I'm disappointed. I made 2 servings, and I am only able to enjoy one because my stomach is now full  wishing I had company to help."
1957457743,"worry","especial_53","@iFollowMike ugh I'm not doin too good"
1957457789,"worry","laurencdowling","Whyyy am I still awake when I have to work at 8?! This is not good"
1957458128,"worry","Nushums","really thinks wee callum should of got through last night"
1957458292,"sadness","Broooooke_","its taking foreverrr for @jess_0000 to get here  im bored.."
1957458462,"worry","abcicantcount","I had my hair cut today and my boyfriend didn't notice...."
1957458543,"neutral","the_REAL_luvina","@antwanduncan ew, tongue kiss"
1957458704,"neutral","Lishhhyyy","Walls of Jericho please come to WORCESTER asap! Candace pleeaassee! Why did Flee the Seen call it quits? whyyy?"
1957458941,"hate","FelineMoonchild","I'm pretty sure Isis has a tapeworm.  So she's allowed to snuggle with me all she wants tonight."
1957458958,"neutral","infAmySF","@smallchou I'm still working."
1957459248,"worry","bazzareido","Did not feel like getting up"
1957459378,"sadness","osmg33k","is very cold"
1957459568,"worry","priyanka_dhiman","Gone r the days wen we used to sit 4 exams.. no more exams, no more classes, no more bunking n no more fun.."
1957459680,"worry","Susantse","its at 3 am, im very tired but i can't sleep  but i try it"
1957460018,"love","DaniDanceDance","@Jessicaveronica MARRRRRRRRRRY ME! &lt;3 have fun partying tonight, have a drink for me, if only i was 18 i wud come there just to see you!"
1957460293,"sadness","shuchii","what a waste of lives ... http://tr.im/mLou"
1957460364,"sadness","LittleLee","@mjh81 I know man, my day off and am pulling myself out of bed"
1957460452,"hate","ajc03","got such sore feet"
1957460469,"worry","aniaanka","@Wykrzyknik uff, ble litt trist av ï¿½ lese den siste tweetsen din  the challenge prooved too be tough!! :'("
1957460511,"worry","Frankkken","i cant find my itouch for the 64577 billionth time n i need it to sleep"
1957460526,"sadness","zymandthebean","@yenbearr yis  i ryke it."
1957460735,"worry","je72","Back from A&amp;E, very nice Doctor diagnosed ligament damage, she felt I could still do my 5k run, but it might take me 10 days to heal"
1957460736,"sadness","Icykyusya","I'm havin the stupid stomach pain again &amp; again... Today is my outing with SPH frenz &amp; my stomach nvr fails to dissappoint me. Haiz"
1957461006,"love","Girl_Racer09","@Roberto958  awwww  thanks for follwin me thou. lol"
1957461171,"surprise","JohnnySaiz","@roninreckless dude you didn't even say bye"
1957461215,"sadness","aniaanka","if not impossible"
1957461549,"neutral","Tow411","sometimes spam leaks in to the message board."
1957461580,"neutral","supercopygurl","@stalyn Yeh I suppose, but its not the same you know? To me Henry isn't really a gunner any more"
1957461849,"worry","madgestar","Son's 15th Birthday this weekend.Taking him out for a Mexican meal and a major game buying spree.I miss the Lego days"
1957462278,"surprise","Fayanora","@paper_hand Oops! I completely forgot!"
1957462323,"worry","zymandthebean","@AmalSyazwani i shorry bebeh  it okeh ada one more chance."
1957462405,"sadness","shinsh0ku","boo for all the season finales.."
1957462485,"worry","manny_miles","Certain tweets I write are on the spot messages for a person, group, or pornstar, and those tweets usually get deleted within the hour"
1957462569,"worry","TAVOBLACKWALLIN","cavs got lucky 2night  lol but lebron took over and killed em another triple double"
1957462737,"sadness","minauderie","@OpheliaPunk nothing  it's sad, actually"
1957463311,"love","tmcmahon417","using my brothers G1 phone.. love it! driving to vegas... my phone died this morning and my charger broke"
1957463319,"happiness","khupapipz","huhuhu still working to get new clients in motion graphics"
1957463446,"worry","Paris36","Rain rain go away"
1957464145,"surprise","Applecored","@thatlass he was a very tallented man so its fitting wish I was closer to see it myself"
1957464154,"worry","specialdave197","Fucking typical. GH:M arrives just as I leave for work. It's going to be a long day"
1957464188,"fun","Carlie_pie","Is constantly listening to the @Jonasbrothers song Fly with Me...b/c it's the cutest song...&quot;Peter Pan &amp; Wendy turned out fine&quot;"
1957464216,"sadness","chrismbr","@Vzzzbx I'm glad/sad that it's not just me/my iPhone  #badoptus"
1957464811,"worry","brandonbMK09","Bout to knock out. Feelin a lil sick  peace y'all"
1957465021,"neutral","Zanciitis","need to pass the exams"
1957465170,"worry","valerielynn1","Just got home after walking the dogs.  Very humid in Kaneohe.  No AC in my home    Ceiling fans work!"
1957465210,"worry","omgitsafox","@Cadistra NOOOO I'll miss you too much!  I went stag to my prom and all the high school and middle school dances, if that helps. &gt;_&gt;"
1957465259,"hate","NANCY___","FUCKSAKE i shouldn't smoke so much stuff."
1957465266,"neutral","hipikat","Every element in the DOM with children is a single parent"
1957465395,"sadness","PrincessXLauryn","likes being friends but it hurts when u love your friend but the feelings arent the same. trying to sleep. has to really try to give up."
1957465483,"love","MrHollywoodXTC","slept all day.. lol. now time to start on my UN article.. what fun (: ..."
1957466063,"neutral","kikikat","@zaam It's is in the July issue of OXM... so I don't have anything to link you to right now"
1957466267,"neutral","victoriavictor","I give in to easily"
1957466403,"worry","chasecuddly","Why don't any of my friends ever miss me  why do 40 year old pervs like me  why can't I be a shape shifter (((((((((((((((((("
1957466651,"worry","pedrocustodio","Entered house searching mode yesterday... we need to find an apartment in Dï¿½sseldorf until the end of August, this one was temporary..."
1957467419,"sadness","deltatwo","@TheLastDoctor He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died."
1957467582,"fun","whatacatchx","@sweetavalanche lol yeah  haha. yeah, things are okay, pretty much the same. slowly sorting out everything lol. exams are coming D: haha"
1957467645,"love","ssoun126","@SexyKellyC hey chocolate chips is good.  i want a snack too but i'm out of snacks."
1957467675,"worry","silvernik","with hubby at the dentist ready to hold his hand  and getting nervy about potentially buying a car tomorrow"
1957467913,"happiness","rodbear","Why does #googledocs do folders, instead of labels like #gmail? I kind of like labels"
1957467935,"hate","Jullyna","So damn tired! Another long day trw!"
1957468342,"hate","el7omed","just woke up, I'm starving"
1957468844,"neutral","HollywoodMaxi","I need a present for my mom.  Could anybody help me ?!"
1957469109,"sadness","tayalouise","going down the post office to try and sort this whole ebay hacker thing"
1957469278,"empty","MisusRad","sore throat. Planning the TET outing to Marwell though...good times"
1957469739,"surprise","stephenrawson","Devastated,set alarm for 9.30,forgot to turn 7.30 alarm off got up at 7.30 and showered thinking it was 9.30,I am a full fool"
1957469840,"neutral","Broken4est","Guess what happened to my butt yesterday? Yes - Annas finger came for a visit... and I said nothing about it."
1957469877,"worry","brtak","@abduzeedo something wrong, layout of abduzzeedo site looks no good today, anyone?"
1957469948,"happiness","AcePower","@Lara82 Yeah  He was such a good..erm...entertainment )"
1957469992,"worry","rosa_lives","Getting that funny feeling that usually indicates I'm sick. Great...."
1957470293,"sadness","fooflington","Bacon Fail at Gulb... lack of chef"
1957470717,"worry","E_rocKsteadY","got another long day of papers and projects tomorrow  but this time one of the projects is shaving, its been like 2 mths lol. man legs.eww"
1957471166,"worry","damohopo","@thatlass yeah, it's gonna be rubbish!"
1957471766,"sadness","RosieReaper","@chantalclaret D; You get hate tweets  that's sasd."
1957471796,"neutral","onastysainto","@milosundae akhrnya The Hills nggi..90210-nya macet2..HIMYM cm ada season4,pdhl gw nyari season3nya"
1957471968,"sadness","emmalaiho","is suprisingly okay. or possibly still drunk. goodbyes suck though"
1957472022,"worry","ZombieBoySam","Just checked my bank balance. I spend like a millionaire despite the fact I am nowhere near as rich as one."
1957472094,"worry","amitkavi","Wow i will be away and my &quot;expecting&quot; wife is going to be here in India, thats gonna suck since I have made her so dependent on myself"
1957472320,"sadness","_radcliffe","i wanna go out"
